_id,English,Bemba,Bemba Other Translation,Bemba Translator ,Bemba Translation Approval Date,Bemba Translation Reviewers
2717,Hostile,Lwani,,,,
2718,Hostility,Bulwani,,,,
2719,Hot,Kaba,,,,
2720,Hotel,"""Otela""",,,,
2721,Hour,Nsa,,,,
2722,Hourly,Cila nsa,,,,
2723,House,ɧanda,,,,
2724,How,Shani,,,,
2725,However,Nomba,,,,
2726,However,Ngefyo,,,,
2727,How much,Shinga,,,,
2728,How many (people),Banga,,,,
2729,How many (diminutive),Tunga,,,,
2730,How many (massive),Finga,,,,
2731,Howl,Kûwa,,,,
2732,Hum,Tâta,,,,
2733,Human,Muntu,,,,
2734,Humanity,Buntunse,,,,
2735,Humanity,Bumuntu,,,,
2736,Humble,Cefya,,,,
2737,Hump,Ntengele,,,,
2738,Hundred,Mwanda,,,,
2739,Hunger,Nsala,,,,
2740,Hunt,Lunga,,,,
2741,Hunter,Mulunshi,,,,
2742,Hunter,Kalunga,,,,
2743,Huricane,Cikûku ca mwela,,,,
2744,Hurry up,Endesha,,,,
2745,Hurry up,Cincila,,,,
2746,Hurt,Kalipa,,,,
2747,Husband,Muka,,,,
2748,Husk,Cipâpa,,,,
2749,Hut,ɧanda,,,,
2750,Hyena,Cimbwi,,,,
2751,Hymn,Lwimbo,,,,
2752,Hypocrite,Wa ndimi shibili,,,,
2753,I (me),Ine,,,,
2754,Ice,Menshi makâsa,,,,
2755,Idea,Muntontonkanya,,,,
2756,Identity,Cishibilo,,,,
2757,Identity card,Citupa,,,,
2758,Idiot,Ciwelewele,,,,
2759,Idiot,Cipumbu,,,,
2760,Idiot,Cipuba,,,,
2761,Idle,Naɧana,,,,
2762,Idleness,Bunaɧani,,,,
2763,Idleness,Bulamu,,,,
2764,Idol,Kalubi,,,,
2765,If,Nga,,,,
2766,Ignore,Sûla,,,,
2767,Iguana,Nsamba,,,,
2768,Ill,Lwala,,,,
2769,Illness,Bulwele,,,,
2770,Ill-treat,Cito lucu,,,,
2771,Illustrate,Langa,,,,
2772,Image,Nsalamu,,,,
2773,Imagination,Mwelenganya,,,,
2774,Imagine,Elenganya,,,,
2775,Imitate,Pashanya,,,,
2776,Immediate,Ndakai,,,,
2777,Immediately,Nombaline,,,,
2778,Immerse,Abika,,,,
2779,Immerse,Tumpika,,,,
2780,Immorality,Bupulumushi,,,,
2781,Impatient,Ba ne cipyu,,,,
2782,Impediment,Cilesha,,,,
2783,Impertinence,Musâlula,,,,
2784,Implement,Cibombelo,,,,
2785,Implore,Papâta,,,,
2786,Important,Kalamba,,,,
2787,Impossible,Ansha,,,,
2788,Impotence,Bucibola,,,,
2789,Imprison,Kaka,,,,
2790,Improve,Wamya,,,,
2791,In,Mu,,,,
2792,Incence,Bubâni,,,,
2793,Incision,Lulembo,,,,
2794,Incite,Cinchisha,,,,
2795,Incline (head),Iniko mutwe,,,,
2796,Incline (body),Inama,,,,
2797,Incline (slope),Mulundu,,,,
2798,Include,Ingisha,,,,
2799,Increase,Lunda,,,,
2800,Incredible,Caku papusha,,,,
2801,Increment,Bulundo,,,,
2802,Indeed,Nakabushe,,,,
2803,Independent,Itêke,,,,
2804,Indegenous,Kaya,,,,
2805,Indescretion,Bukwakwa,,,,
2806,Individual,Umo,,,,
2807,Infancy,Bunya,,,,
2808,Infant,Kanya,,,,
2809,Infect,Ambukila,,,,
2810,Infection,Lwambu,,,,
2811,Infinite,Pe,,,,
2812,Infirm,Bonsa,,,,
2813,Inflammation,Fundwefundwe,,,,
2814,Inform,Ebako,,,,
2815,Inhabitant,Mwikala calo,,,,
2816,Inherit,Pyana,,,,
2817,Inheritance,Bupyani,,,,
2818,Injure,Cena,,,,
2819,Injustice,Lufyengo,,,,
2820,Innocent,Wakaele,,,,
2821,Innocence,Bukaele,,,,
2822,Innumerable,Te fya kupenda,,,,
2823,Inquire,Bûsha,,,,
2824,Inquire,Ipusha,,,,
2825,Insane,Pena,,,,
2826,Insect,Cishishi,,,,
2827,Inside,Mukati,,,,
2828,Insist,Pamfya,,,,
2829,Inspect,Londa,,,,
2830,Instantly,Nombaline,,,,
2831,Instead,Mu ncende ya,,,,
2832,Instigate,Sobelekanya,,,,
2833,Instinct,Mutima,,,,
2834,Instruct,Funda,,,,
2835,Instrument,Cibombelo,,,,
2836,Insufficient,Cepa,,,,
2837,Insult,Tuka,,,,
2838,Intact,Tuntulu,,,,
2839,Intellect,Mâno,,,,
2840,Intend,Fwaya,,,,
2841,Intentionally,Ku kutemwa,,,,
2842,Intercede,Papâtila,,,,
2843,Intercessor,Bukota,,,,
2844,Intercessor,Ndubulwila,,,,
2845,Interpret,Alula,,,,
2846,Interpretor,Kapilibula,,,,
2847,Interrupt,Cilinganya,,,,
2848,Interweave,Pikula,,,,
2849,Intestine,Bula,,,,
2850,Intestine,Mala,,,,
2851,Intimidate,Tinya,,,,
2852,Into,Mu,,,,
2853,Intone,Bûlo lwimbo,,,,
2854,Intoxicate,Kolesha,,,,
2855,Introduce,Ingisha,,,,
2856,Indundate,Bundwa,,,,
2857,Invent,Panga,,,,
2858,Invite,Ita,,,,
2859,Invite,Kûta,,,,
2860,Invitation,Bwite,,,,
2861,Iron,Cêla,,,,
2862,Irrigate,Tapilila,,,,
2863,Irritable,Cipyu,,,,
2864,Island,Cishi,,,,
2865,Itch,Baba,,,,
2866,Ivory,Lino lya nsofu,,,,
2867,Jackal,Mumbwe,,,,
2868,Jail,Cifungo,,,,
2869,January,Kabengele kanono,,,,
2870,Jaw,Mubango wa kanwa,,,,
2871,Jealousy,Mufimbila,,,,
2872,Jeer,Wêla,,,,
2873,Jesus,Yesu,,,,
2874,Job,Ncito,,,,
2875,Join,Kumbinkanya,,,,
2876,Joint,Lupingu,,,,
2877,Joke,Milangwe,,,,
2878,Joke,Nseko,,,,
2879,Journey,Lwendo,,,,
2880,Joy,Nsansa,,,,
2881,Judge,Kaputula wa milandu,,,,
2882,Judgement,Bupingushi,,,,
2883,Juice,Menshi,,,,
2884,July,Cikungulupepo,,,,
2885,Jump,Ibaka,,,,
2886,Jump,Toloka,,,,
2887,Jump,Ciluka,,,,
2888,June,Kapepo kakalamba,,,,
2889,Keen,Fwaisha,,,,
2890,Keep,Sunga,,,,
2891,Key,Lufungulo,,,,
2892,Kick,Panta,,,,
2893,Kick,Munshele,,,,
2894,Kidney,Lufyo,,,,
2895,Kill,Ipaya,,,,
2896,Kiln,Cibili,,,,
2897,Kiln,Itanuma,,,,
2898,Kind,Wa luse,,,,
2899,Kindle,Sanika,,,,
2900,Kindness,Busuma,,,,
2901,Kindness,Cikûku,,,,
2902,King,Mfumu,,,,
2903,Kingdom,Bufumu,,,,
2904,Kiss,Shintiko mulomo ku,,,,
2905,Kitchen,ɧanda ya kwipikilamo,,,,
2906,Kite (black kite),Pungwa,,,,
2907,Knapsack,Côla,,,,
2908,Knead,Kanda,,,,
2909,Knee,Ikufi,,,,
2910,Kneeling,Bufukeme,,,,
2911,Knife,Mwêle,,,,
2912,Knit,Pikula,,,,
2913,Knock,Konkonsha,,,,
2914,Knot,Cifundo,,,,
2915,Know,Ishiba,,,,
2916,Knowledge,Mâno,,,,
2917,Knuckle,Lupingu,,,,
2918,Kraal,Icinka,,,,
2919,Kraal,Itanga,,,,
2920,Kudu (antelope),Nsansala,,,,
2921,Labour,Bomba na maka,,,,
2922,Lack,Bula,,,,
2923,Lad,Kalume,,,,
2924,Ladder,Mutanto,,,,
2925,Lady,Lôna,,,,
2926,Lair,Mutundu,,,,
2927,Lake,Bemba,,,,
2928,Lamb,Mwana wa mpanga,,,,
2929,Lame,Lemana,,,,
2930,Lame,Cilema,,,,
2931,Lament,Lilila,,,,
2932,Lance,Ifumo,,,,
2933,Land,Calo,,,,
2934,Language,Lulimi,,,,
2935,Lard,Mafuta,,,,
2936,Large,Kulu,,,,
2937,Larva,Bube,,,,
2938,Larynx,Cikolomino,,,,
2939,Lash,Bwembya,,,,
2940,Last,Kokola,,,,
2941,Late,Celwa,,,,
2942,Latrine,Cimbusu,,,,
2943,Laugh,Seka,,,,
2944,Laughter,Nseko,,,,
2945,Lavatory,Cimbusu,,,,
2946,Law,Cêbo,,,,
2947,Lawsuit,Mulandu,,,,
2948,Lay,Bika,,,,
2949,Lazy,Naɧani,,,,
2950,Laziness,Bunaɧani,,,,
2951,Lead (metal),Mutofwe,,,,
2952,Leader,Ntungulushi,,,,
2953,Leadership,Butungulushi,,,,
2954,Leaf,Ibûla,,,,
2955,Leak,Sûma,,,,
2956,Lean,Onda,,,,
2957,Learn,Sambilila,,,,
2958,Leather,Mpapa,,,,
2959,Leave,Sha,,,,
2960,Leave,Ya,,,,
2961,Lechwe (antelope),Nja,,,,
2962,Left (hand),Ku Kuso,,,,
2963,Leg,Mukonso,,,,
2964,Legend,Mulumbe,,,,
2965,Lemon,Ndimu,,,,
2966,Lend,Ashima,,,,
2967,Length,Butali,,,,
2968,Lengthen,Lefya,,,,
2969,Lent,Nshita ya kweleshima,,,,
2970,Lentil,Ilanda,,,,
2971,Leopard,Mbwili,,,,
2972,Leper,Wa fibashi,,,,
2973,Leprosy,Fibashi,,,,
2974,Less,Cepa,,,,
2975,Lessen,Cefya,,,,
2976,Lesson,Ifunde,,,,
2977,Lest,Atemwa,,,,
2978,Let,Leka,,,,
2979,Letter,Kalata,,,,
2980,Letter (0f alphabet),Cilembo,,,,
2981,Level,Linganya,,,,
2982,Liar,Wa bufi,,,,
2983,Liberate,Lubula,,,,
2984,Lick,Myanga,,,,
2985,Lid,Nkupiko,,,,
2986,Lie,Bufi,,,,
2987,Lie across,Pindama,,,,
2988,Life,Bumi,,,,
2989,Lift,Imya,,,,
2990,Lighten,Angusha,,,,
2991,Lightning,Mwele wa mfula,,,,
2992,Lightning,Kalumba,,,,
2993,Like,Pala,,,,
2994,Likeness,Cipasho,,,,
2995,Limit,Mpela,,,,
2996,Limp,Sunta,,,,
2997,Line (Queue),Mulongo,,,,
2998,Line (drawn),Cishilwa,,,,
2999,Linger,Kokola,,,,
3000,Lion,Nkalamo,,,,
3001,Lip,Mulomo,,,,
3002,Liquid,Amenshi,,,,
3003,Lisp,Bulubusa,,,,
3004,Listen,Umfwa,,,,
3005,Litany,Malumbo,,,,
3006,Little,Nôno,,,,
3007,Lively,Luma,,,,
3008,Liver,Libu,,,,
3009,Lizard,Mulinso,,,,
3010,Load,Cipe,,,,
3011,Loaf (of bread),Mukate,,,,
3012,Loafer,Ntalanshi,,,,
3013,Loam,Mushili we lambo,,,,
3014,Loan,Bukope,,,,
3015,Locust,Makanta,,,,
3016,Log (tree),Mulando,,,,
3017,Loin,Musana,,,,
3018,Long,Tali,,,,
3019,Long ago,Kale,,,,
3020,Long for,Kasha,,,,
3021,Longing,Bukasha,,,,
3022,Look,Lolesha,,,,
3023,Looking glass (mirror),Cilola,,,,
3024,Looking glass (mirror),Mulolani,,,,
3025,Loose,Kakuka,,,,
3026,Loosen,Kakula,,,,
3027,Lop,Tema,,,,
3028,Lose,Lufya,,,,
3029,Lost,Luba,,,,
3030,Loud,Kafya,,,,
3031,Louse,Nda,,,,
3032,Love,Citemwiko,,,,
3033,Low,Ipipa,,,,
3034,Lower,Isha,,,,
3035,Loyal,Cishinka,,,,
3036,Lucifer,Shetani mukalamba,,,,
3037,Luck,Ishuko,,,,
3038,Lucky,Shûka,,,,
3039,Luggage,Cipe,,,,
3040,Lukewarm,Cifulefule,,,,
3041,Lump,Lutoshi,,,,
3042,Lungs,Pwapwa,,,,
3043,Lunatic,Ishilu,,,,
3044,Lust,Lunkumbwa,,,,
3045,Mad,Pena,,,,
3046,Mad,Ishilu,,,,
3047,Madam,Mama,,,,
3048,Madam,Lôna,,,,
3049,Madness,Bushilu,,,,
3050,Madness,Bucipena,,,,
3051,Maggot,Mutiti,,,,
3052,Maid,Mukashana,,,,
3053,Maidenhood,Bukashana,,,,
3054,Mail,Kalata,,,,
3055,Maim,Lemanika,,,,
3056,Maimed,Lemana,,,,
3057,Maize,Nyanje,,,,
3058,Make,Cita,,,,
3059,Make,Panga,,,,
3060,Malaria,Bulwele bwa mpepo,,,,
3061,Male,Cilume,,,,
3062,Malice,Mufulo,,,,
3063,Malice,Mumbo,,,,
3064,Maliciously,Ku mufulo,,,,
3065,,Ku mumbo,,,,
3066,Man,Mwaume,,,,
3067,Manager,Mushika,,,,
3068,Mane,Mwansa,,,,
3069,Mango,iyembe,,,,
3070,Manhood,Bwaume,,,,
3071,Manifest,Moneka,,,,
3072,Manifest,Londolola,,,,
3073,Manifest,Langa,,,,
3074,Mankind,Bwina bantu,,,,
3075,Mantle,Isâba,,,,
3076,Manure,Fundika,,,,
3077,Many,ingi,,,,
3078,Many,fula,,,,
3079,Marabou stork,Mukanga,,,,
3080,Marabou stork,Cipampa,,,,
3081,March,Kautumpu,,,,
3082,March (walk),Enda,,,,
3083,Market,Cisankano,,,,
3084,Marriage,Cupo,,,,
3085,Marriage,Bwinga,,,,
3086,Marrow,Bufyompo,,,,
3087,Marrow (gourd),Mungu,,,,
3088,Marry,Upa,,,,
3089,Marry (get married),Upwa,,,,
3090,Marsh,Tefwetefwe,,,,
3091,Martyr,Fwila Lesa,,,,
3092,Marvel,Cisungusho,,,,
3093,Marvellous,Ca kusunguka,,,,
3094,Mass,Minsa,,,,
3095,Massage,Cina,,,,
3096,Master (boss),Bwana,,,,
3097,Masticate,Sheta,,,,
3098,Mat,Butanda,,,,
3099,Mat,Cisani,,,,
3100,Match (football),Mupila,,,,
3101,Match (safety matches),Cibiliti,,,,
3102,Matchbox,Cifwambo,,,,
3103,Mate,Mune,,,,
3104,Matter (thing),Cintu,,,,
3105,Mature,Kula,,,,
3106,May,Kapepo kanono,,,,
3107,May,Kuti,,,,
3108,Me,Ine,,,,
3109,Meal,Cakulya,,,,
3110,Mean (stingy),Wa kaso,,,,
3111,Mean (the meaning),Kutila,,,,
3112,Meanness,Butani,,,,
3113,Meanness,Kaso,,,,
3114,Meanwhile,Mu nshita,,,,
3115,Measure,Pima,,,,
3116,Measure,Cipimo,,,,
3117,Meat,Nama,,,,
3118,Meat,Munofu,,,,
3119,Medal,Nsalamu,,,,
3120,Mediator,Ndubulwila,,,,
3121,Medicine,Muti,,,,
3122,"Your eyes, your smile and your gorgeous body definitely is made by God, because only God can make such a beautiful body as yours","Amenso yobe, uluseko lobe, nomubili uishaiwamina – fyonse ifi filelanga fye ukuti cacine ni Lesa Kabumba ewakupangile. Ni Lesa eka eunga panga umubili uwawama ifi.",,,,
3123,"Your eyes, your smile and your gorgeous body definitely is made by God, because only God can make such a beautiful body as yours","Amenso yobe, uluseko lobe, nomubili uishaiwamina – fyonse ifi filelanga fye ukuti cacine ni Lesa Kabumba ewakupangile. Ni Lesa eka eunga panga umubili uwawama ifi.",,,,
3124,"Faith, hope and love","Cisumino, cisubilo ne citemwiko",,,,
3125,I thank you for making my life whole,Ndekutotela pakumpwishisho mweo,,,,
3126,Missing you already!,Ndemufuluka! (singular: Ndekufuluka.),,,,
3127,Wake up and live,"Shibuka, ba umûmi. (The second ""U"" in ""umumi"" is written with a caret (hat) to denote the ""...moo..."" sound)",,,,
3128,"Faith, hope and love","Cisumino, cisubilo ne citemwiko",,,,
3129,I thank you for making my life whole,Ndekutotela pakumpwishisho mweo,,,,
3130,Missing you already!,Ndemufuluka! (singular: Ndekufuluka.),,,,
3131,Wake up and live,"Shibuka, ba umûmi. (The second ""U"" in ""umumi"" is written with a caret (hat) to denote the ""...moo..."" sound)",,,,
3132,"Your eyes, your smile and your gorgeous body definitely is made by God, because only God can make such a beautiful body as yours","Amenso yobe, uluseko lobe, nomubili uishaiwamina – fyonse ifi filelanga fye ukuti cacine ni Lesa Kabumba ewakupangile. Ni Lesa eka eunga panga umubili uwawama ifi.",,,,
3133,Father-in-law,Tatafyala,,,,
3134,Mother-in-law,Mamafyala,,,,
3135,Husband,Mulume,,,,
3136,Wife,Mukashi,,,,
3137,Husband (or Wife) – general,Mwina mwandi,,,,
3138,Friend,Munandi,,,,
3139,I love you,Nalikutemwa (singular) / Nalimutemwa (plural),,,,
3140,You are the most beautiful girl in the world and I love you very much,"Pali bonse abanakashi muno calo, iwe niwe wapwililika. Nalikutemwa nganshi.",,,,
3141,Thank you for making me complete,Ndekutotela pakumpwishisho mweo,,,,
3142,I hope that our relationship will last for a long time,Mpepa fye ukuti icitemwiko cesu ciletwalilila,,,,
3143,I’m forever yours.,Ndi obe pe na pe,,,,
3144,Nothing happens by accident as we are led to believe,Tekwesha ukusumina ukuti ifintu fiicitikila fye,,,,
3145,I believe our paths were crossed for a reason,Ine nalisumina ukuti kwaliba umulandu twakumanine,,,,
3146,I wish I would have a beautiful singing voice because then I would sing love songs for you,A nkwata ishiwi lyakwimbilamo iliusuma nga nda kwimbila inyimbo sha citemwiko,,,,
3147,I love to wake up every day knowing that I’m with you,"Lyonse nganashibuka mutulo, cilampela insansa ukwibukisha ukuti uli mutemwikwa wandi",,,,
3148,"I missed....midnight conversations, 7 am wake up calls and all those non-work related Emails","Nalefuluka...ilyashi lya pakati kabushiku, ukunshibusha kumaca, namakalata ya 'Email' ayashali yakuncito",,,,
3149,He is your husband,"Mûlume obe (singular), Bâlume benu (plural)",,,,
3150,He is not my husband,"Temulume wandi (singular), Tebalume bandi (plural)",,,,
3151,"Your eyes, your smile and your gorgeous body definitely is made by God, because only God can make such a beautiful body as yours","Amenso yobe, uluseko lobe, nomubili uishaiwamina - fyonse ifi filelanga fye ukuti cacine ni Lesa Kabumba ewakupangile. Ni Lesa eka eunga panga umubili uwawama ifi",,,,
3152,"Faith, hope and love","Cisumino, cisubilo ne citemwiko",,,,
3153,I thank you for making my life whole,Ndekutotela pakumpwishisho mweo,,,,
3154,Missing you already!,Ndemufuluka! (singular: Ndekufuluka.),,,,
3155,Wake up and live,"Shibuka, ba umûmi. (The second ""U"" in ""umumi"" is written with a caret (hat) to denote the ""...moo..."" sound)",,,,
3156,Sit,Ikala,,,,
3157,Lay down,Lambalala,,,,
3158,Stay,Shâla,,,,
3159,Watch me,Ndolesha,,,,
3160,Roll over,Kunkuluka,,,,
3161,Come,"Isa (singular), Iseni (plural)",,,,
3162,God,Lesa,,,,
3163,Son Jesus,Umwana Yesu,,,,
3164,Praise,"Amalumbo (noun), Lumbanya (verb)",,,,
3165,Glorify,"Cindika (singular), Cindikeni (plural)",,,,
3166,You are worthy,"Ulyu wayana (singular), Mulyabayana (plural)",,,,
3167,We exalt you,Twamusansabika,,,,
3168,I pray God gives your heart desires today,Ndelomba Lesa akupele fyonse umutima obe ulekabila muli buno bushiku,,,,
3169,God bless you,"Lesa akupâle (singular), Lesa amupâle (plural)",,,,
3170,It is near,Cili mupepi,,,,
3171,Thank you,"Natôtela (singular), Twatôtela (plural)",,,,
3172,You are welcome,"Awe, cilifye, mukwai",,,,
3173,Follow me,"Nkonka (singular), Nkonkeni (plural)",,,,
3174,He is sick,"Mûlwele (singular), Bâlwele (plural)",,,,
3175,Eat now,"Lya nombaline (singular), Lyeni nombaline (plural)",,,,
3176,Sleep now,"Sendama nombaline (singular), Sendameni nombaline (plural)",,,,
3177,My house,Iɧanda yandi,,,,
3178,My family,Ulupwa lwandi,,,,
3179,He will help you,"Alâmwafwilisha (singular), Balâmwafwilisha (plural)",,,,
3180,"I'm really tired, so I'm going to rest","Ninaka sana, Naya ntusheko",,,,
3181,It would have been great had I been there,Ngeko naciba nga chawama sana,,,,
3182,I like...,Nalitemwa...,,,,
3183,Welcome to Zambia!,Mwaiseni ku Zambia!,,,,
3184,How is your day going?,Mwatandala shani? or Mwabomba shani?,,,,
3185,Forever sisters,Inkashi sha muyayaya,,,,
3186,Best wishes for your interviews,"Mukende bwino kuma ""interview"" or Mukende bwino kukweshiwa",,,,
3187,I wish you all the very best,,,,,
3188,Happy Birthday,"Sefyeni ubushiku mwafyelwe (plural), Sefya ubushiku wafyelwe (singular)",,,,
3189,Father,Tata,,,,
3190,Mother,Mayo,,,,
3191,Brother,Ndume,,,,
3192,Sister,Nkashi,,,,
3193,Uncle (paternal),"Tata mwaice (""small father"")",,,,
3194,Auntie (paternal),Mayosenge,,,,
3195,Uncle (maternal),Yama,,,,
3196,Auntie (maternal),"Mayo mwaice (""small mother"")",,,,
3197,Grandfather,Shikulu,,,,
3198,...the train station?,Ichitesheni ce shitima,,,,
3199,...the bus station?,Citesheni ca saca,,,,
3200,...the airport?,Cibansa ca ndeke,,,,
3201,...downtown?,Kwisamba lya musumba,,,,
3202,...the youth hostel?,My ng'anda ya beni imisepela,,,,
3203,...the _____ hotel?,,,,,
3204,...the American/Canadian/Australian/British consulate?,,,,,
3205,Where are there a lot of...,Bushe kwalibako ...,,,,
3206,...hotels?,Amayanda ya beni?,,,,
3207,...restaurants?,Amayanda ya kulilamo?,,,,
3208,...bars?,Ifikulwa fya bwalwa?,,,,
3209,...sites to see?,Incende sha kumona?,,,,
3210,Can you show me on the map?,Nangako pali mapu wa calo,,,,
3211,street,Mumusebo,,,,
3212,Turn left.,Pilibukila ku kuso,,,,
3213,Turn right.,Pilibukila ku kulyo,,,,
3214,left,ukuso,,,,
3215,right,ukulyo,,,,
3216,straight ahead,Ukuya fye ukwabula ukupilibukila kukulyo nelyo kukuso,,,,
3217,towards the _____,Ukupalamina mupepi na ...,,,,
3218,past the _____,Ukucilako pa ...,,,,
3219,before the _____,pantanshi ya ...,,,,
3220,Watch for the _____.,Lolesha kuli ...,,,,
3221,intersection,Amakumanino,,,,
3222,north,Akabanga,,,,
3223,south,Amasamba,,,,
3224,east,Akapinda ka kukulyo,,,,
3225,west,Akapinda ka kukuso,,,,
3226,uphill,ku mulundu,,,,
3227,downhill,ku mukunkuluko,,,,
3228,Taxi!,,,,,
3229,"Take me to _____, please.","Ntawaloko ku............,Napapata",,,,
3230,How much does it cost to get to _____?,Nishinga ukuya ku..............,,,,
3231,"Take me there, please.","Ntwaleniko uko, Napapata",,,,
3232,Lodging,,,,,
3233,Do you have any rooms available?,Namu Kwatako ama Room ya free?,,,,
3234,How much is a room for one person/two people?,,,,,
3235,Does the room come with...,,,,,
3236,...bedsheets?,,,,,
3237,...a bathroom?,,,,,
3238,...a telephone?,,,,,
3239,...a TV?,Ichitunsha tusha,,,,
3240,May I see the room first?,Mukwai mbale mbona kukaki,,,,
3241,Do you have anything quieter?,Bushe namukwata ichiliko tondolo?,,,,
3242,...bigger?,Ichikulilepo?,,,,
3243,...cleaner?,kabomba,,,,
3244,...cheaper?,Ichachipa,,,,
3245,two o'clock PM,Ikumi na cibili pa mulungu,,,,
3246,midnight,Pakati kabushiku,,,,
3247,Duration,,,,,
3248,_____ minute(s),_____ indalama(s),,,,
3249,_____ hour(s),_____ insa(s),,,,
3250,_____ day(s),_____ ubushiku(s),,,,
3251,_____ week(s),_____ umulungu(s),,,,
3252,_____ month(s),_____ umweshi(s),,,,
3253,_____ year(s),_____ umwaka(s),,,,
3254,Days,,,,,
3255,today,lelo,,,,
3256,yesterday,mailo,,,,
3257,tomorrow,mailo,,,,
3258,this week,uno mulungu,,,,
3259,last week,uyu mulungu wapwile,,,,
3260,next week,uyu mulungu uleisa,,,,
3261,Sunday,pa Sondo : pa mulungu,,,,
3262,Monday,pali cimo,,,,
3263,Tuesday,pali cibili,,,,
3264,Wednesday,pali citatu,,,,
3265,Thursday,pali cine,,,,
3266,Friday,pali cisano,,,,
3267,Saturday,pa cibelushi,,,,
3268,Months,,,,,
3269,January,Akabengele kanono,,,,
3270,February,Akabengele kakalamba,,,,
3271,March,Kutumpu,,,,
3272,April,Shinde,,,,
3273,May,Akapepo Kanono,,,,
3274,June,Akapepo Kakalamba,,,,
3275,July,Cikungulu pepo,,,,
3276,August,Kasakantobo,,,,
3277,September,Ulusuba lunono,,,,
3278,October,Lusuba lukalamba (Langashe),,,,
3279,November,Chinshikubili,,,,
3280,December,Mupundu-milimo,,,,
3281,Writing time and date,,,,,
3282,Colors,,,,,
3283,black,ukufita,,,,
3284,white,ukubuta,,,,
3285,gray,ukufitulukila,,,,
3286,red,ukukashika,,,,
3287,blue,makumbi makumbi,,,,
3288,yellow,mutuntula,,,,
3289,green,katapa katapa,,,,
3290,orange,,,,,
3291,purple,kolokondwe,,,,
3292,brown,,,,,
3293,Transportation,,,,,
3294,How much is a ticket to _____?,tiketi ku Mpika ni shinga?,,,,
3295,"One ticket to _____, please.",Mpeniko tiketi imo,,,,
3296,Where does this train/bus go?,Saca ileya kwi?,,,,
3297,Where is the train/bus to _____?,,,,,
3298,Does this train/bus stop in _____?,bushe iyi train/bus ile minina mu_________?,,,,
3299,When does the train/bus for _____ leave?,bushe ni nshita nshi yala ima train/bus?,,,,
3300,When will this train/bus arrive in _____?,bushe ni nshita nshi yala fika train/bus,,,,
3301,Directions,,,,,
3302,How do I get to _____?,Bushe kuti naenda shani pakuya ku......,,,,
3303,...the train station?,Ichitesheni ce shitima,,,,
3304,I'm lost.,Ni nduba.,,,,
3305,I lost my bag.,Ni ndufya icola.,,,,
3306,I lost my wallet.,Ni ndufya walleti.,,,,
3307,I am sick.,Nindwala.,,,,
3308,Can I use your phone?,Kuti nabomfyako lamya/ foni yenu?,,,,
3309,Numbers,,,,,
3310,1,Kamo or cimo,,,,
3311,2,Fibili or tubili,,,,
3312,3,Tutatu or fitatu,,,,
3313,4,Cine,,,,
3314,5,Fisano,,,,
3315,6,Mutanda,,,,
3316,7,Cine lubali,,,,
3317,8,Cine konse konse,,,,
3318,9,Pabula,,,,
3319,10,Ikumi,,,,
3320,11,Ikumi na kamo,,,,
3321,12,Ikumi na tubili,,,,
3322,13,Ikumi na tutatu,,,,
3323,14,Ikumi na tune,,,,
3324,15,Ikumi na tusano,,,,
3325,16,Ikumi na mutanda,,,,
3326,17,Ikumi na cine lubali,,,,
3327,18,Ikumi na cine konse konse,,,,
3328,19,Ikumi na pabula,,,,
3329,20,Ama kumi yabili,,,,
3330,21,Ama kumi yabili na kamo,,,,
3331,22,Ama kumi yabili na tutatu,,,,
3332,23,Ama kumi yabili na tutatu,,,,
3333,30,Ama kumi yatatu,,,,
3334,40,Amakumi cine,,,,
3335,50,Amakumi yasano,,,,
3336,60,Amakumi mutanda,,,,
3337,70,Amakumi pabula,,,,
3338,80,Amakumi cine konse konse,,,,
3339,90,Amakumi pabula,,,,
3340,100,Umwanda umo,,,,
3341,200,Imyanda ibili,,,,
3342,300,Imyanda itatu,,,,
3343,1000,Ikana limo,,,,
3344,2000,Amakana yabili,,,,
3345,1000000,Amakana ikana limo,,,,
3346,1000000000,Iminshipendwa,,,,
3347,1000000000000,,,,,
3348,"number _____ (train, bus, etc.)",,,,,
3349,half,"Pakati, citika",,,,
3350,less,Ukucepako,,,,
3351,more,"Ukucilapo, lundenipo",,,,
3352,Time,,,,,
3353,now,Nombaline,,,,
3354,later,Limbi,,,,
3355,before,Taulati,,,,
3356,morning,Ulucelo,,,,
3357,afternoon,Akasuba,,,,
3358,evening,Icungulo,,,,
3359,night,Ubushiku,,,,
3360,Clock time,,,,,
3361,one o'clock AM,,,,,
3362,two o'clock AM,,,,,
3363,noon,,,,,
3364,one o'clock PM,,,,,
3365,1,kamo,,,,
3366,1,cimo,,,,
3367,2,tubili,,,,
3368,2,fibili,,,,
3369,3,tutatu,,,,
3370,3,fitati,,,,
3371,4,tune,,,,
3372,4,fine,,,,
3373,5,tusano,,,,
3374,5,fisano,,,,
3375,One small guitar,Akalimba kamo,,,,
3376,One big guitar,Icilimba cimo,,,,
3377,Two small guitars,utulimba tubili,,,,
3378,Two big guitars,ifilimba fibili,,,,
3379,Three small guitars,utulimba tutatu,,,,
3380,Three big guitars,ifilimba fitati,,,,
3381,Four small guitars,utulimba tune,,,,
3382,Four big guitars,ifilimba fine,,,,
3383,Five small guitars,utulimba tusano,,,,
